id,artist_id,latitude,longitude,location,name,release,title,duration,tempo,year,hotttnesss,similar_artists_count,artist_terms_count,end_of_fade_in,start_of_fade_out,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss
2670,ARGBGC71187FB3DD0B,0,0,,DJ Nasty,Tha Remixes Vol. 19,Houston Anthem,188.26404,145.008,0,0,100,29,0,185.214,-3.586,1,0.382,0,0.489,4,0.814,0,0.582365879,0.30285542,0
2671,ARBB58Y1187B9B621B,0,0,,Bill & Gloria Gaither,Turn Your Radio On,Til The Storm Passes By,175.15057,75.06,0,0,100,13,0.545,170.98,-17.452,10,0.727,1,0.688,3,1,0,0.426882762,0.333303418,0
2672,AR1PCLK1187FB5BBFF,40.14323,-74.72671,New Jersey,Angelo Badalamenti,Mulholland Drive,Dinner Party Pool Music,86.56934,90.336,2001,0.674833876,100,38,0,80.225,-23.476,1,0.267,0,0.348,7,0,0,0.698770478,0.399451724,0.674833876
2673,ARYI8NC1187B994FE9,44.00118,-71.6342,New Hampshire USA,Venice,More Than One Love,More Than One Love,186.40934,136.861,0,0,100,48,0,174.15,-9.236,4,0.67,0,0.371,4,0.398,0,0.588959572,0.331241824,0
2674,AR0WCZW1187B99F592,0,0,,Tommy Torres,Pegadito,Pegadito,219.21914,165.977,0,0.687470641,100,26,0.171,206.454,-7.492,9,0.407,1,0.535,4,0.614,0,0.638590617,0.416019234,0.687470641
2675,ARRH63Y1187FB47783,0,0,Atlanta. GA,Kanye West,808s & Heartbreak,Street Lights,189.962,125.593,2008,0.814517241,100,19,0.197,187.548,-9.644,1,0.58,1,0.567,3,0.432,0,0.877213746,1.082502557,0.814517241
2676,ARNHTNJ11ECC836DAF,0,0,New Jersey,Smash Palace,Fast_ Long_ Loud,Death of Me,274.442,118.959,0,0,100,38,0.414,259.553,-6.672,0,0,1,0,4,0.531,0,0.473862997,0.404708872,0
2677,ARPYBWQ1187B989C0D,0,0,,Natural Elements,1999: 10 Year Anniversary,More Than Vocals (MTV),246.67383,107.927,0,0,100,14,0,241.65,-12.69,1,0,1,0,1,0.434,0,0.44802055,0.369535728,0
2678,ARBKMHZ11F4C843491,0,0,,Dakis,Moments,Sentimento (Asteri_ Asteraki),210.52036,111.946,0,0,100,1,0.467,203.308,-8.918,1,0.554,1,0.501,5,0.203,0,0.336970428,0,0
2679,ARQFKVO1187B9B1777,0,0,,Dave Brockie Experience,Songs For The Wrong,Slips Of Paper,126.4322,138.156,2003,0.323112121,100,15,0.2,126.432,-6.293,1,0.491,1,0.357,1,0,0,0.484333758,0.335935512,0.323112121
2680,ARHDQMJ11F50C4F61E,0,0,,Emotion Code,Mesmerise the Future,Mesmerise The Future Part 1,503.48363,120.066,0,0,100,8,0.148,471.835,-17.825,5,0.15,1,0.146,4,0,0,0.314666669,0.204562711,0
2681,AR7OCK81187B98D1F1,34.05349,-118.24532,Los Angeles. CA,Debbie Davies,Round Every Corner,Backseat Driver,243.30404,125.05,1998,0.253834736,100,25,0.497,237.981,-5.981,9,0.045,1,0.388,4,0.413,0,0.528835698,0.343133497,0.253834736
2682,AR6J3X81187FB59A7B,40.65507,-73.94888,Brooklyn. NY,Matisyahu,Live at Stubb's,Refuge,242.15465,72.884,2004,0,100,16,0,242.155,-8.702,4,0.313,0,0.393,4,0.068,0,0.830592506,0.639798164,0
2683,AR4R0741187FB39AF2,51.50632,-0.12714,London. England,Bow Wow Wow,Girl Bites Dog_ Your Compact Disc Pet,Sex,167.83628,137.398,0,0,100,36,0.508,157.623,-12.324,4,0.2,1,0.322,4,0.197,0,0.659139477,0.413261378,0
2684,ARE08BN1187B98FCA3,0,0,,Der Plan,Live At The Tiki Ballroom...,Engel,218.67057,30.048,0,0,100,49,0.439,207.598,-15.429,11,0.234,1,0.36,1,0,0,0.496224085,0.347249717,0
2685,ARLNSD41187FB4D9A0,42.50382,12.57347,Italy,Sergio Franchi,The Heart Of Christmas,Oh Little Town Of Bethlehem,165.74649,78.841,0,0.425304242,100,22,0.189,161.669,-14.431,10,0.252,0,0.397,1,0,0,0.421960437,0.34563734,0.425304242
2686,ARB8H82119B34032E1,0,0,,Ashton Shepherd,Sounds So Good,Old Memory,260.51873,45.508,2008,0.525497119,100,15,0.218,249.255,-6.857,3,0.562,1,0.64,4,0.439,0,0.679395051,0.390963612,0.525497119
2687,ARKYI5T1187B99334F,35.21962,-80.01955,North Carolina,Janet Paschal,The Good Road,The Lord Will Go Before You,207.69914,180.121,0,0,100,16,0.282,201.125,-10.204,6,0.313,0,0.412,3,0.32,0,0.382546667,0.335138064,0
2688,ARRR4Y81187FB524CE,30.76753,-92.11789,Dubuisson. LA,Lonnie Brooks,Sweet Home Chicago (Paris 1975) (Blues Reference),Mama Talk To Your Daughter (take 2),156.21179,138.386,0,0,100,14,0,150.1,-9.392,0,0.22,1,0.252,1,0,0,0.442196141,0.384763788,0
2689,ARLFUII1187FB565E5,0,0,,I Wayne,Lava Ground,Grow Proper,244.32281,67.606,2005,0.464923994,100,25,0.258,236.193,-5.587,6,0.508,1,0.522,5,0.877,0,0.682067848,0.437711291,0.464923994
2690,ARHK7A51187FB411D8,40.58751,-122.39293,Redding. CA,Roy Rogers,Ride Ranger Ride,My Chickasay Girl,146.07628,101.195,0,0,100,30,0.235,139.349,-15.913,9,0.535,0,0.458,3,0.582,0,0.510367932,0.405080353,0
2691,AR1NRA91187FB404C3,0,0,,Jazzy B,Romeo,Soorma,411.68934,156.066,2005,0.270775999,100,15,2.397,407.696,-7.172,4,0.415,1,0.34,4,0.073,0,0.612244817,0.31685326,0.270775999
2692,ARVEJ9M1187FB4DC44,0,0,,Les Ogres De Barback,Terrain vague,Flamme & co,404.45342,131.509,2004,0.212045405,100,43,0,391.755,-10.899,2,0.273,0,0.444,4,0.712,0,0.652367864,0.437964733,0.212045405
2693,ARHKOPH11F919A768B,40.19033,-82.66947,Ohio,Coffinberry,God Dam Dogs,Welcome To Hell,146.83383,152.628,0,0,100,21,0,136.62,-10.427,4,0,0,0.067,4,0.412,0,0.458532594,0.350767105,0
2694,ARDBFT21187B98E524,0,0,,Janitor Joe,Big Metal Birds,Boyfriend,169.22077,160.979,1993,0.392008771,100,16,0.398,166.801,-12.114,7,0.066,1,0.403,4,0.733,0,0.470012403,0.362782941,0.392008771
2695,ARTJ9GZ1187B9B46DE,41.88415,-87.63241,Chicago. IL,Young-Holt Unlimited,Born Again,We've Only Just Begun (LP Version),266.05669,156.298,1971,0,100,41,0.29,248.529,-10.095,2,0.368,1,0.431,4,0,0,0.502245023,0.215958703,0
2696,ARUUXNF1187B98FB36,0,0,,Charlie Peacock,Kingdom Come,Night Won't Last Forever_ The (Kingdom Come Album Version),355.34322,153.968,1999,0,100,23,0,345.205,-9.64,0,0.919,0,0.884,4,0.706,0,0.481180212,0.379495651,0
2697,AR9UPVA1187FB51260,0,0,,Brent Lamb,Right Now It's Raining,All The Difference In The World,250.38322,110,0,0,100,10,9.921,239.067,-10.753,7,0.887,1,0.773,4,0.712,0,0.048852903,0,0
2698,ARYF20K1187B9B76BD,0,0,ORANGE. California,George Lopez,Right Now Right Now,Memmer?... U Memmer!,211.53914,126.792,0,0,100,26,0,208.045,-16.169,3,0.041,1,0.111,7,0.39,0,0.668020249,0.516963731,0
2699,ARUW6HS1187FB3F028,0,0,,Rokia Traoré,Tchamantché,Koronoko,273.08363,109.804,2008,0.66352541,100,46,0.154,262.542,-9.784,7,0.384,1,0.533,4,0.319,0,0.580367095,0.359662997,0.66352541
2700,ARLI9NJ1187B9911FB,35.67048,139.74092,Tokyo. Japan,Vodka Collins,Boy's Life,See You Comin',220.52526,143.095,0,0.192247761,100,11,1.35,212.074,-5.654,5,0.435,1,0.636,4,0.612,0,0.41178907,0.406409656,0.192247761
2701,ARMQHX71187B9890D3,0,0,Atlanta. GA,Mastodon,Leviathan,Megalodon,262.89587,145.997,2004,0.693996934,100,32,0.078,259.297,-7.628,2,0.507,1,0.429,1,0,0,0.780461749,0.574274731,0.693996934
2702,ARKQN8X1187B99221C,40.73197,-74.17418,Newark. NJ,Joe Rogan,Talking Monkeys In Space,Telepathy/Ted Haggard Got Cured of the Gay,179.51302,134.112,2010,0.355285536,100,11,0,179.513,-5.475,1,0.521,1,0.517,3,0.628,0,0.510993042,0.379222861,0.355285536
2703,ARDUBUY12086C1464B,0,0,,Brenda Boykin,Music For Cocktails - Fashion Show,Be My Lover,263.73179,86.684,2008,0,100,12,0.943,251.861,-10.235,1,0.621,1,0.588,5,1,0,0.440258822,0.393359338,0
2704,ARY1VGA1187FB5A39E,56.85147,-101.04893,Lynn Lake. Manitoba. Canada,Tom Cochrane,Mad Mad World,Washed Away,320.44363,88.072,1992,0.531722098,100,45,0,294.702,-11.415,5,0.85,1,0.536,4,0.481,0,0.590360325,0.371786733,0.531722098
2705,AR0JEOI1187B98B918,31.1689,-100.07715,Texas,Erik Berglund,Angelic Harp Music,Angel Of Heaven's Gate,371.87873,64.901,0,0,100,18,2.281,361.268,-23.876,10,0.124,0,0.709,7,0.404,0,0.377034085,0.336191156,0
2706,ARE8GLF1187FB52532,0,0,,Red Hot Chili Peppers,Freaky Styley,American Ghost Dance (2003 Digital Remastered),231.23546,111.541,1985,0,100,24,0.229,225.448,-4.818,0,0.213,0,0.186,4,0.731,0,0.833967972,0.576903816,0
2707,ARSZIBW1187B994053,0,0,,James Newton Howard,The Happening,Voices,95.50322,88.662,1997,0.323112121,100,41,0,95.503,-28.506,2,0.241,1,0.432,3,0.875,0,0.611381595,0.445321878,0.323112121
2708,ARNV7U61187FB54DCB,0,0,,Faith Yang,Self-Selected,Song 2,134.97424,136.984,2009,0.212045405,100,16,7.843,119.269,-6.223,10,0.452,0,0.364,4,0.876,0,0.374024633,0.18721329,0.212045405
2709,ARPK1CM1187B9B6B9C,0,0,,Roger Reynolds,Process And Passion,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,842.10893,60.013,0,0,100,26,4.441,803.979,-30.14,7,0.346,1,0.331,1,0,0,0.31569241,0.263509097,0
2710,ARC0MTS1187FB44C21,50.84838,4.34968,Brussels. Belgium,Toots Thielemans,Only Trust Your Heart,Sophisticated Lady,302.62812,68.326,1955,0,100,46,0.322,290.783,-16.252,5,0.061,0,0.307,1,0.729,0,0.641172818,0.43676907,0
2711,ARVWNTI1269FB34C59,0,0,,SOJA,Soldiers of Jah Army,Watch Them,295.49669,124.771,0,0,100,12,0,293.21,-9.32,7,0.278,1,0.228,1,0,0,0.612640524,0.436782949,0
2712,ARZVTZN1187FB579D4,32.20049,-94.35887,Galloway. Panola County. TX,Jim Reeves,RCA  Country Legends,I Guess I'm Crazy,145.13587,91.318,1990,0,100,30,0.345,141.038,-12.653,4,0.722,1,0.749,4,0.785,0,0.624252499,0.462190105,0
2713,AR7KA5V1187FB44E6B,0,0,,The Del McCoury Band,It's Just The Night,Asheville Turnaround,154.74893,177.945,0,0.518759898,100,18,0.305,145.131,-9.059,0,0.296,0,0.124,4,0.19,0,0.608703568,0.362218957,0.518759898
2714,ARRESZG1187B9A3FBF,0,0,,Les Hou-Lops,Tout ira très bien,Pour toute la vie,156.49914,102.77,0,0,100,13,0.085,152.317,-6.779,5,0,0,0.135,1,0,0,0.27790004,0.116156134,0
2715,ARLYPKH1241B9C7185,0,0,,Ketty DB,Spacer,Spacer,203.83302,129.974,0,0,100,1,0.281,191.321,-13.657,9,0.168,0,0.34,4,0.013,0,0.251104742,0,0
2716,ARKFYS91187B98E58F,0,0,,Jeff And Sheri Easter,Sittin' On Cloud Nine,Morning's Coming,185.57342,110.209,0,0,100,35,0.537,173.476,-6.604,1,0.31,0,0.545,4,1,0,0.535292736,0.385470551,0
2717,ARO6WZY1187FB3A86E,0,0,,Sonic Subjunkies,Live At The Suicide Club,Backlash,238.00118,96.972,0,0,100,23,0.136,230.11,-11.121,9,0.591,1,0.441,4,0.438,0,0.392710303,0.300405375,0
2718,ARPUEAL1187FB57814,0,0,,Gov't Mule,By a Thread,Broke Down On The Brazos (Album),378.95791,196.141,2009,0.776573883,100,21,0.856,351.881,-5.856,5,0.138,0,0.267,4,0.617,0,0.697174183,0.527548582,0.776573883
2719,ARXZIHJ1187B9A4ED9,41.94508,-71.28109,Attleboro. MA,Ray Conniff,Happiness Is,Popsy,126.58893,82.752,0,0,100,40,0.131,122.868,-9.568,2,0.504,0,0.528,4,0.393,0,0.555765,0.376514231,0
2720,AR25LGJ1187B9B2492,29.42449,-98.49462,San Antonio. TX,Sir Douglas Quintet,The Complete Mercury Masters,She's About A Mover,193.59302,85.2,0,0,100,31,0.282,188.488,-11.08,4,0.818,1,0.706,4,0,0,0.519686313,0.38238937,0
2721,ARHTRR71187B98F305,0,0,,Michelle Tumes,Center Of My Universe,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),189.20444,107.932,0,0,100,33,0.27,173.267,-9.113,0,0.646,0,0.573,4,0.674,0,0.612912573,0.395999523,0
2722,ARCBYJW1187FB51FD8,41.88415,-87.63241,Chicago. IL,Major Lance,The Very Best Of Major Lance,Come See,141.42649,119.712,1963,0.460484845,100,39,0.892,135.308,-9.379,6,0.781,1,0.595,1,0.123,0,0.552021062,0.363930188,0.460484845
2723,AREB22L1187B9A4BCE,0,0,,Bad Azz,Money Run,Ghetto,255.84281,121.871,2003,0.591754161,100,41,0.167,255.843,-7.532,1,0.278,1,0.402,4,0.915,0,0.552053803,0.341376268,0.591754161
2724,ARQILMW1187B9890DA,0,0,Nashville. TN,Kitty Wells,Wings Of Angels,This White Circle,172.48608,105.732,0,0,100,38,0.172,163.143,-17.877,6,0.546,1,0.57,4,0,0,0.551477434,0.38072824,0
2725,ARFJXTS11F4C83E24E,0,0,,Defect & Quixotic,Return Of The DJ 5.5 Optimized,WristStraining Order,267.75465,102.008,2008,0.435954145,100,2,0.682,250.346,-5.136,9,0,0,0.095,4,0.506,0,0.208373973,0,0.435954145
2726,AROIHOI122988FEB8E,0,0,,Mario Rosenstock,Gift 2,Radio Roy II,339.33016,84.769,0,0,100,6,0.403,330.286,-7.018,7,0.244,1,0.431,5,0.63,0,0.334542784,0.049034381,0
2727,ARYLG3I119B8668696,0,0,,Rockin' Dopsie_ Jr.,Ultimate Mardi Gras,Down at the Mardi Gras,205.71383,104.448,0,0.313562114,100,15,0,201.253,-8.265,7,0.692,1,0.454,4,0.759,0,0.279531683,0,0.313562114
2728,ARHRY5S1187B99B96F,32.61436,-86.68073,Alabama,Static-X,Beneath...Between...Beyond...,Love Dump (Demo Version),268.06812,129.97,0,0.71014366,100,19,0.583,255.106,-5.051,1,0.639,1,0.592,1,0,0,0.768004235,0.560819769,0.71014366
2729,AR4C7UZ1187B9AB278,0,0,,She Satellites,Poison Lips,No-Satellites,149.36771,185.76,1999,0,100,15,0.102,140.173,-7.798,8,0,1,0.1,3,0.832,0,0.063480796,0,0
2730,ARYLQVR11F50C4EFC2,0,0,,Saman,Koocheyeh Khatereh,Roorasty,243.98322,141.205,0,0,100,12,0,241.464,-7.807,7,0.27,1,0.388,3,1,0,0.767815064,0.319103222,0
2731,ARE17W51187FB5381B,51.50632,-0.12714,London,Smart Alex,Produced & Remixed,Chinz Ninja (Rui Da Silva mix),543.58159,0,0,0.349166902,100,47,0.311,535.458,-10.591,1,0.433,1,0.586,3,1,0,0.625186797,0.388800313,0.349166902
2732,AR3MSAN1187B98F06B,33.74831,-84.39111,Atlanta. GA,OutKast,Southernplayalisticadillacmuzik,Call Of Da Wild,366.39302,177.662,1994,0.757471387,100,29,0,362.162,-6.788,8,0.444,0,0.483,4,0.674,0,0.796420044,0.574497026,0.757471387
2733,ARXPPEY1187FB51DF4,0,0,,Michael Jackson,Michael Jackson: The Ultimate Collection,Dirty Diana,281.73016,131.319,1987,0,100,29,1.047,270.269,-4.843,5,0.345,1,0.174,4,0.797,0,0.86652032,0.766545451,0
2734,ARNEL2O1187FB4421A,33.89627,-89.00018,Houston. MS,Bukka White,Sky Songs,Single Man Blues,342.7522,87.557,0,0,100,36,0.421,331.233,-14.419,11,0.064,1,0.815,5,0.612,0,0.572470888,0.430055177,0
2735,ARW4ZCO1187B9B22D3,54.31392,-2.23218,Great Britain / UK,AFS,Mother's Day,Mother's Day Part 1,220.08118,120.984,0,0,100,11,4.284,211.528,-13.308,0,0.465,1,0.456,4,1,0,0.476748648,0,0
2736,ARZVTZN1187FB579D4,32.20049,-94.35887,Galloway. Panola County. TX,Jim Reeves,Legends,I'd Like To Be,121.73016,151.73,1994,0,100,30,0.165,116.878,-12.744,11,0.712,1,0.705,3,0.878,0,0.624252499,0.462190105,0
2737,AR35YUO1187B9AD83E,55.8578,-4.24251,Glasgow. Scotland,Wet Wet Wet,Weightless,Weightless (Demo),222.69342,105.95,0,0,100,41,0,213.113,-8.209,10,0.763,0,0.724,4,0.85,0,0.642280769,0.411195688,0
2738,ARSNTX51187B989CA2,0,0,,Tsar,Band-Girls-Money,Conqueror Worm,220.42077,150.23,2005,0.358976526,100,25,0,215.017,-2.588,9,0.607,1,0.59,4,0.347,0,0.587515495,0.313538459,0.358976526
2739,AR4TLW81187B99683D,0,0,Syracuse. NY,Martin Sexton,Camp Holiday,White Christmas,144.19546,90.099,2005,0.239629098,100,33,0.212,139.163,-12.031,3,0.775,1,0.768,3,0.868,0,0.641197515,0.448653471,0.239629098
2740,ARZVEF91187B9AC770,40.71455,-74.00712,New York. NY,Elliot Goldenthal,Titus - Original Motion Picture Soundtrack,Arrows Of The Gods,91.74159,177.465,2000,0.355285536,100,43,0.243,81.786,-12.671,0,0,1,0,4,0.875,0,0.599133769,0.392994623,0.355285536
2741,ARD6L7O1187B995ADA,51.73569,0.47791,Chelmsford. England,Dave Valentin,Primitive Passions,San Juan,262.55628,125.294,0,0,100,25,0.405,257.974,-10.325,0,0.674,1,0.722,4,0,0,0.498991673,0.325304674,0
2742,ARD7TVE1187B99BFB1,0,0,California - LA,Casual,Truck Driver,Classic Material,188.05506,92.571,0,0,100,37,0.241,186.027,-5.022,2,0.475,1,0.474,4,0.725,0,0.581793766,0.401997543,0
2743,ARP5MSK1187B99A54C,34.0737,-90.49217,Dublin. MS,Jimmy Burns,Back To The Delta,Groovin' With Jimmy,211.74812,138.755,0,0,100,18,0.194,202.809,-7.461,0,0.605,1,0.609,3,0.97,0,0.348920356,0.271527658,0
2744,ARZLCTV1241B9C4D46,0,0,,Claire Elzière,La vie va si vite (Live),Au mariage des Levon-Lecu (Live),152.97261,90.073,0,0,100,2,0.972,136.737,-11.339,5,0.798,1,0.661,4,0.437,0,0.498230072,0.288726537,0
2745,ARUGX5X1187FB468C4,34.15917,-118.50119,Encino. CA,Dino,Quiet Time,Wonderful Peace,206.96771,134.279,0,0.275830565,100,34,0,184.645,-22.504,8,0.495,1,0.696,7,0.813,0,0.642358176,0.409818411,0.275830565
2746,ARIMJFK1187FB4ED3E,0,0,,Luke Vibert,Mate Tron,Mate Tron,420.15302,125.008,2007,0.400039657,100,41,0.996,411.109,-9.801,0,0.572,1,0.611,4,0.989,0,0.632718261,0.436599339,0.400039657
2747,ARZAHDN1187B9B4BED,0,0,Tennessee,Ice,Darkest Light,Time Will Tell,285.77914,111.046,0,0.503576224,100,45,0.136,276.793,-5.956,5,0.592,0,0.558,4,0.739,0,0.649155774,0.345935702,0.503576224
2748,ARQXAGC12472CE2BBD,0,0,,Spiral Stairs,The Real Feel,Ladies And Gentlemen,65.51465,100.088,2009,0.265861049,100,28,2.27,60.929,-22.71,3,0.071,1,0.391,5,0.695,0,0.506734505,0.397249735,0.265861049
2749,AR3793X1187FB50CB3,0,0,Middlesbrough. England,Rea_ Chris,The Road To Hell Part 2,E,366.28853,131.948,1999,0.467574948,100,49,0.113,347.469,-13.018,9,0.572,0,0.585,4,0.04,0,0.643182773,0.500691341,0.467574948
2750,ARBD4QW1187FB42153,62.19845,17.55142,Sweden,Scar Symmetry,Pitch Black Progress,Deviate From The Form,326.60853,120.022,2006,0,100,16,0,296.536,-4.136,3,0.692,0,0.578,4,0.786,0,0.700208518,0.455825979,0
2751,AR02IU11187FB513F2,0,0,New York. NY,Tito Puente,Mamborama,Mambo Tipico,180.00934,146.24,1993,0.215080319,100,18,0.612,173.25,-10.702,7,0.057,1,0.481,1,0,0,0.722105298,0.480724781,0.215080319
2752,ARIH5GU1187FB4C958,0,0,Newcastle,Silverchair,Freak Show,The Door,213.13261,91.922,1997,0.738814996,100,22,0,203.372,-5.382,7,0,1,0,4,0.357,0,0.767768809,0.536219993,0.738814996
2753,AROUOZZ1187B9ABE51,40.79195,-73.94512,New York. NY [Spanish Harlem],Willie Bobo,Willie Bobo's Finest Hour,Dichoso,197.40689,80.391,0,0.277188433,100,48,0,187.559,-13.984,0,0.676,1,0.602,3,0.874,0,0.588827101,0.379671125,0.277188433
2754,ARUTEVU1187B9ACAF9,34.05349,-118.24532,NORTH FORT MYERS. Florida,Lifehouse,Lifehouse,Better Luck Next Time,215.82322,164.002,2005,0.661576692,100,16,0,203.9,-4.176,1,0.375,0,0.459,4,0,0,0.820072418,0.710879071,0.661576692
2755,ARB5S4L1187FB4AD20,0,0,,Carlos Ponce,La Historia,Todo Lo Que Soy,223.60771,98.501,1999,0,100,10,0.229,214.013,-6.804,5,0.791,1,0.515,4,0.786,0,0.603550952,0.303618163,0
2756,ARLUF1T1187FB3603B,0,0,,Ricardo Arjona,Solo,La mujer que no sone (Album),219.68934,93.376,0,0.645159447,100,6,0.078,213.2,-10.208,0,0.724,1,0.74,3,0.448,0,0.630550568,0.545571961,0.645159447
2757,AR7MNIX1187B9A2A68,34.05349,-118.24532,California - LA,Tyrone Wells,Hold On,Baby Don't You Change,252.65587,151.699,2005,0.722844728,100,36,3.553,249.678,-7.825,1,0.561,0,0.536,4,0.831,0,0.689793071,0.377849173,0.722844728
2758,AR4GAFY1187B9B639D,0,0,Memphis. Tennessee,B.B. King,Hurricane Relief: Come Together Now,Early In The Morning,237.66159,151.284,2002,0,100,17,0,235.096,-4.651,2,0.755,1,0.504,4,0.162,0,0.7087354,0.542289933,0
2759,ARY4M3J1187B9AC94C,53.79449,-1.54658,Leeds,John Sebastian,Tarzana Kid,Sportin' Life,189.51791,103.666,0,0,100,39,2.519,181.365,-19.944,0,0.644,1,0.77,3,1,0,0.518743959,0.341288723,0
2760,ARD7U0O1187FB5531A,49.34463,2.40955,Neuilly-sous-Clermont (Oise),Andre Verchuren,Tango Pour Madameon,Valse Des Montagnes,153.25995,197.704,0,0,100,15,0,147.76,-12.187,5,0.647,1,0.458,1,0,0,0.360729206,0.267124867,0
2761,ARBD4QW1187FB42153,62.19845,17.55142,Sweden,Scar Symmetry,Holographic Universe,The Three-Dimensional Shadow,237.84444,110.107,2008,0.71010151,100,16,3.117,233.674,-3.492,1,0.651,1,0.272,4,0.853,0,0.718381342,0.455825979,0.71010151
2762,ARDPFGP1187B98A58A,59.33217,18.06243,Stockholm. Sweden,Concretes,Hey Trouble,Souvenirs,204.85179,89.676,2007,0.48306456,100,42,0.16,191.083,-11.112,2,0.579,1,0.629,4,1,0,0.693258488,0.484124713,0.48306456
2763,ARZ39UI1187B989289,0,0,,Izzy Stradlin And The Ju Ju Hounds,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,267.65016,150.404,1992,0.537503904,100,26,8.11,263.784,-10.097,7,0.781,1,0.612,4,0,0,0.489629327,0.332970152,0.537503904
2764,ARA7LD41187FB4DC0C,0,0,,Don Campbell,Reggae Hits Vol. 35,Unchain Us,223.29424,157.897,0,0.417313803,100,11,2.473,220.642,-6.87,1,0.035,0,0.32,4,0.284,0,0.497655378,0.348164621,0.417313803
2765,AR681HS1187FB5BBFE,0,0,California,David Lynch,Good Wood,Carry The Light,214.04689,166.929,0,0,100,44,0,200.858,-9.214,8,0.643,1,0.527,7,0.214,0,0.56681391,0.463025076,0
2766,ARH0ZIQ1187B99EC94,37.77916,-122.42005,California - SF,Cotton Candy,Top-Notch & First-Rate,Hot Weiners (All The Way),269.7922,139.026,0,0,100,14,3.1,269.792,-8.796,11,0.007,0,0.269,4,1,0,0.559088469,0.401050646,0
2767,ARSPUHE1187B99DB8A,0,0,,Frank Marino & Mahogany Rush,Tales Of The Unexpected,Down_ Down_ Down,336.79628,139.499,0,0,100,16,2.763,336.796,-8.978,2,0.684,1,0.504,4,0,0,0.477295629,0.350349277,0
2768,ARIXGOC1187FB54F4B,0,0,,John Wayne,1985 Sleng Teng Extravaganza,Call The Police,192.70485,160.663,0,0,100,10,0,186.578,-9.947,1,0,1,0,4,0.646,0,0.496333302,0.312432868,0
2769,ARPRQSD12086C16679,38.2589,-92.43659,Missouri,The Incurables,Fade,Scared,187.97669,63.359,0,0,100,11,0.183,183.281,-10.085,2,0.692,1,0.856,5,1,0,0.45430156,0.334749431,0
2770,ARQQP3Z1187FB5707B,53.55334,9.99245,Hamburg. Germany,Bert Kaempfert,Orange Colored Sky,Don't Go,184.31955,118.971,1996,0,100,48,3.326,175.961,-20.282,5,0.411,0,0.46,4,0.266,0,0.541033427,0.423808444,0
2771,ARY0W1O1187FB5B8C0,29.76045,-95.36978,Houston,H-Town,Imitations Of Life,She's Actin Bad,249.91302,167.988,0,0.264771972,100,27,0.461,228.194,-3.46,6,0.526,0,0.376,4,0.348,0,0.614275843,0.398633286,0.264771972
2772,ARW1BRR1187B996332,0,0,,Voyager Series,Celtic Harp,The Harp That Once Through Tara's Halls,103.73179,71.308,0,0,100,5,0,96.212,-24.327,0,0.537,1,0.678,1,0.592,0,0.327675437,0.26969355,0
2773,ARW6LIW1187B9966CD,39.10295,-94.58306,Kansas City. MO,JERRY WALLACE,Jerry Wallace's King Of The Mountain,You'll Never Know,180.50567,219.298,0,0.253834736,100,16,0.259,173.697,-14.794,9,0.392,0,0.453,4,0.451,0,0.428040041,0.317229904,0.253834736
2774,ARVUN5F1187FB4CCC7,0,0,Kingston. Jamaica,Beenie Man Featuring Janet Jackson,Feel It Boy,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),215.90159,102.828,2002,0,100,16,0.31,212.759,-4.475,1,0,1,0,4,1,0,0.729212274,0.481339309,0
2775,ARLV8S31187B988B71,46.71067,1.71819,S. France,Georges Brassens,Georges Brassens-N 4,Auprès De Mon Arbre,184.76363,126.31,1956,0,100,39,0.311,181.685,-11.242,1,0.636,0,0.482,5,0.326,0,0.633408899,0.394289662,0
2776,ARG37DA1187B9A47FF,0,0,,Morgion,Morgion,Basking Under a Blacksun Dawning,341.68118,112.063,1997,0.499861286,100,31,0.467,330.252,-7.422,10,0.803,1,0.623,3,0.167,0,0.506114299,0.37629757,0.499861286
2777,AR1DLF21187FB3CBF0,0,0,,4Him,The Basics Of Life,Freedom,238.49751,182.247,0,0.265861049,100,31,0,219.156,-10.996,2,0.297,1,0.482,4,0.335,0,0.565089892,0.448593803,0.265861049
2778,ARANDRM1187B98B446,0,0,,Wild Horses,Rolling Stones Instrumental Renditions,Let It Bleed,338.28526,111.989,0,0.232166791,100,18,0.52,329.776,-8.527,0,1,1,0.86,4,0.92,0,0.598643696,0.310920963,0.232166791
2779,ARU2JAB1187FB50C72,0,0,,David Meece,David,Touch My Hand [Remastered],211.17342,81.404,0,0,100,18,4.116,203.72,-13.506,11,0.746,0,0.754,4,0.153,0,0.470414614,0.310298996,0
2780,ARRT66G1187FB3DDF9,0,0,Gilmer. TX,Freddie King,King Of The Blues,Hide Away,286.82404,134.741,1960,0,100,40,0,283.074,-6.615,9,0.548,1,0.458,4,0,0,0.609636698,0.382593001,0
